Epoch,Train Loss,Val Loss,Accuracy
1,0.6390488884294895,0.6342463909028151,68.16731174034088
2,0.6297759931415141,0.624554541390268,68.2895362259795
3,0.6298239051502467,0.6317107959967632,67.37964283289196
4,0.6285735087783877,0.6299361212263914,67.62409180416921
5,0.6297641839348448,0.626071345780263,68.18768248794731
6,0.6283197108492263,0.6258524300736615,68.15373124193658
7,0.6282643679122702,0.6280338462935094,67.82100903103144
8,0.6283526827319688,0.6269472364231201,67.98397501188293
9,0.6274943643698285,0.6236193204003663,68.41176071161811
10,0.6284323338740938,0.6248006856234627,68.2895362259795
11,0.6272137355037126,0.6266430472215706,68.03150675629796
12,0.6271756589979274,0.6296846289955355,67.61051130576492
13,0.6271577229048492,0.6267099494918567,68.00434575948937
14,0.6282213335772819,0.6279345312501241,67.82779928023358
15,0.6282726148267856,0.6296482275597702,67.62409180416921
16,0.6283533406170213,0.6264661662361368,68.16052149113872
17,0.6279636469954449,0.6291932798518017,67.7123650437971
18,0.6281484403667211,0.621314144638769,68.76485367012968
19,0.627560821452392,0.6319715694207173,67.33211108847695
20,0.6288727594904767,0.6299355094706934,67.58335030895634
21,0.628134102155371,0.6277605939066591,67.86175052624431
22,0.6271119219074426,0.6286027022918238,67.7870577850207
23,0.6277017575738743,0.6260434976756702,68.18089223874516
24,0.6283594236255404,0.6273271027071615,67.93644326746792
25,0.6259056093785376,0.625480554044376,68.15373124193658
26,0.6272271332826257,0.6244170304363565,68.3642289672031
27,0.6270959826913752,0.6285438597719478,67.83458952943573
28,0.6267639160204814,0.6331233958877348,67.18951585523189
29,0.6295572233743993,0.6246434552291986,68.37101921640524
30,0.627130766769002,0.6329280509736688,67.1759353568276
31,0.6269253836514702,0.6296542401298266,67.62409180416921
32,0.627171958329754,0.6235822287272993,68.40497046241597
33,0.6277946724006497,0.628064357730158,67.83458952943573
34,0.6275683769238896,0.6272597751234721,67.92965301826577
35,0.6271906048626048,0.6267967388971251,67.95681401507436
36,0.6276156545203383,0.6293945803818113,67.68520404698852
37,0.6278518181352885,0.6279440845429509,67.88212127385074
38,0.6276219386985806,0.6246589360164717,68.33027772119237
39,0.6274466217859228,0.6294276275371006,67.67162354858424
40,0.6274384381345663,0.6253873469255493,68.25558497996876
41,0.627247559796009,0.6300147102737633,67.61730155496707
42,0.6272086078854503,0.6340201517765021,67.45433557411556
43,0.6295309075837806,0.6311484252036006,67.37964283289196
44,0.6290659486340933,0.6326751102594388,67.23025735044476
45,0.6274689805533561,0.6304328393134533,67.54260881374347
46,0.6291335497227524,0.6311019193583093,67.48149657092415
47,0.6272294792563679,0.6254562919801848,68.19447273714945
48,0.6270231904460968,0.6228585195386229,68.52719494805459
49,0.6272456053318632,0.6317890654934203,67.37964283289196
50,0.6286597102475775,0.6210635785425562,68.72411217491681
51,0.6279596416507319,0.6305294968430236,67.5018673185306
52,0.6279356851081107,0.6249951292273797,68.24200448156448
53,0.6286705510892148,0.6301075112793812,67.63088205337135
54,0.6271219319587554,0.6302732062443218,67.58335030895634
55,0.62765987482102,0.6268255935573784,67.97718476268079
56,0.6283460082582388,0.6272605485616175,68.01792625789366
57,0.6273813428340044,0.6296096539807682,67.63088205337135
58,0.6273296591317375,0.6222837734765448,68.55435594486318
59,0.6278841577182963,0.6312279823415967,67.44075507571128
60,0.6260197856855548,0.6282535516646834,67.79384803422286
