Epoch,Train Loss,Val Loss,Accuracy
1,0.45865103425085546,0.36085615030527113,83.635
2,0.30890318989306687,0.2854050926804543,88.05
3,0.27662070507258174,0.25974925186038017,88.86
4,0.2602235467262566,0.2867300773382187,87.495
5,0.24906730503886937,0.23153330808877945,90.12
6,0.24281808618716896,0.2670189355969429,88.63
7,0.23646617021486163,0.22141242275834083,90.625
8,0.23201927206218242,0.2190628618180752,90.51
9,0.22717569816038014,0.21630635554790498,90.835
10,0.22071160804629325,0.21015675331950187,91.18
11,0.21476237636469306,0.21089371450543404,90.88000000000001
12,0.2117087269231677,0.20797432890832424,91.25999999999999
13,0.2120650007996708,0.20425354270339013,91.475
14,0.2089570746641606,0.23136621716618538,89.875
15,0.20401458971463143,0.198591461199522,91.725
16,0.20100506327021866,0.19742690900564194,91.635
17,0.20110887899510563,0.1867255916595459,92.145
18,0.1985402361690998,0.20101304938197137,91.345
19,0.19621602804027496,0.2181138239502907,90.715
20,0.1918417524524033,0.194096815559268,92.135
21,0.19134582460671662,0.18899218786656857,92.15
22,0.19067716732285916,0.1912621256172657,91.89
23,0.1876611538782716,0.24674478679597378,89.735
24,0.1892784748595208,0.19418352218270302,91.88499999999999
25,0.1893206303536892,0.17203458037376404,92.63
26,0.18627336902804673,0.1745458057820797,92.805
27,0.18647983858063816,0.17367102336883544,92.58
28,0.18407973868781702,0.1725439575612545,92.63
29,0.182819539353624,0.17963935775756837,92.225
30,0.1804973859962076,0.16990071018636227,92.95
31,0.179678203497082,0.19678940705955028,91.765
32,0.17857671993542462,0.19921312798261642,91.335
33,0.17610922112055122,0.16800419279932977,92.96
34,0.17690188633576034,0.1749981045126915,92.60000000000001
35,0.1759185906674713,0.16872826707363128,92.80000000000001
36,0.17752322613894939,0.2586936327159405,89.63499999999999
37,0.1790428995255381,0.16340478321611882,93.26
38,0.17497561587393284,0.17167075704336165,92.65
39,0.1741589627377689,0.1911551262319088,91.835
40,0.17300490174721928,0.18390595546364785,91.985
41,0.17330963732488452,0.16500510565787554,93.16
42,0.17175495089311152,0.16932825385928155,92.96
43,0.1724968160647899,0.16478782003819942,93.23
44,0.1710948809986934,0.1674388028204441,92.805
45,0.17091698303353042,0.1592998777553439,93.475
46,0.16992854209393263,0.17200097525417804,92.58
47,0.16892744087912143,0.16343764412403106,93.145
48,0.17040679515115917,0.1951726186156273,91.51
49,0.16998542901799082,0.17296003536581994,92.69500000000001
50,0.1675696272060275,0.17948000229001046,92.455
51,0.16575966742392628,0.15902298051118852,93.29499999999999
52,0.16727355561088772,0.19025867369174956,91.85
53,0.16555779415890576,0.1744364400073886,92.73
54,0.16632361497785897,0.16320792951881885,93.315
55,0.16669852248243988,0.19386660693883895,91.64999999999999
56,0.16419433526583016,0.15383185862898827,93.46
57,0.16531173816248776,0.15343514314591886,93.66499999999999
58,0.16426876768246293,0.15695256367623805,93.26
59,0.1632358832091093,0.1666031631141901,93.045
60,0.16565512813106179,0.1636529194265604,93.14
