Epoch,Train Loss,Val Loss,Accuracy
1,0.5979245317578316,0.5867807932376862,68.925
2,0.5623338833034038,0.5598493488788605,71.22500000000001
3,0.5546804106533527,0.5412996509075165,72.885
4,0.5515976455330849,0.5824749329566955,69.28999999999999
5,0.545785256433487,0.5528704116344452,71.745
6,0.5434720399320125,0.5411017894744873,72.37
7,0.5409565192818642,0.5406847742557526,72.41
8,0.5419295724511146,0.541448893547058,72.555
9,0.5395977682769298,0.541701814031601,72.34
10,0.5388973625898361,0.5324488531589509,72.895
11,0.5376414653778077,0.54811597032547,71.64500000000001
12,0.5384130637168885,0.5390070735931396,72.425
13,0.537231116604805,0.5418431654453277,72.665
14,0.5362869068264962,0.5299081111431122,73.355
15,0.5347140822589398,0.5279879488945007,72.86
16,0.5344718753188848,0.5317081155776977,73.14500000000001
17,0.5342267508864402,0.5253408406734467,73.44500000000001
18,0.5319295721769333,0.5380189357757569,72.905
19,0.5320922261178493,0.5309674836158752,73.30499999999999
20,0.5319633898139,0.5374582660675049,72.77
21,0.53367703743577,0.5293394332885742,73.03500000000001
22,0.532617456638813,0.5344795967102051,72.735
23,0.5321421655356884,0.5396282223701477,72.605
24,0.5305709056317807,0.5336574964046479,72.84
25,0.530191318500042,0.5317570471286773,73.05
26,0.5321419409394265,0.5342719674110412,72.61999999999999
27,0.5310860394120216,0.5282891745090484,73.095
28,0.5302319389760495,0.5292796235561371,72.985
29,0.5311734835088253,0.5266571527481079,73.265
30,0.5283709531128407,0.5345070845127106,72.965
31,0.5290171208798885,0.5238176157474518,73.725
32,0.5290963483870029,0.5273800846099853,73.25500000000001
33,0.5297577304124832,0.5248132138252258,73.825
34,0.5247007828891277,0.5174693395614623,73.94500000000001
35,0.5264933567285538,0.5296870750904084,73.055
36,0.5296151383072137,0.5263237417697907,73.43499999999999
37,0.5275961149692535,0.526414101266861,73.63
38,0.5276650088071824,0.5230047009944916,73.335
39,0.5273829672515392,0.5239183849811554,73.64
40,0.5284956343591213,0.5219544399261474,74.06
41,0.5273354400515556,0.527030748128891,73.15
42,0.5245216075122356,0.5321200847625732,72.955
43,0.5265384388148785,0.5235536478042603,73.575
44,0.523650144904852,0.5274801393032074,73.125
45,0.5237758724451065,0.5268214819908142,73.38
46,0.5259951990932226,0.5283131321430207,73.03
47,0.5241000882983208,0.5178645249128342,73.81
48,0.5278005645155907,0.5271119219303131,73.235
49,0.5256041183114052,0.5269398246765137,73.35000000000001
50,0.5258504317998887,0.5227737565994263,73.485
51,0.5257289705723525,0.5214502572536468,73.86
52,0.5240138918042183,0.5257723945140839,73.86
53,0.523974573034048,0.5322297034740447,72.795
54,0.5241525976955891,0.5263773072242737,73.53
55,0.5239136803567409,0.5244496129989624,73.61
56,0.5236399334549904,0.5262192254543304,73.355
57,0.521579540541768,0.5203265821456909,73.50999999999999
58,0.5229587909787893,0.5278799472808838,72.935
59,0.5231095800817013,0.5178537507534027,74.02499999999999
60,0.5237846895247698,0.5252018004894257,73.46000000000001
