Epoch,Train Loss,Val Loss,Accuracy
1,115.85138308188915,25.665615240478516,49.575
2,7.7180916156768795,1.0863387285232544,49.835
3,3.7196649855792523,0.7557776255607604,54.08500000000001
4,2.092031641805172,0.7745389712810516,53.61
5,1.212371538501978,0.6545978762626647,65.385
6,1.0697435203611851,0.6830464100837708,61.24000000000001
7,0.8860445748746395,0.662349459695816,59.695
8,0.7312736982762813,0.6710318365573883,62.405
9,0.6495595322966575,0.6580402474403382,64.88000000000001
10,0.7027487727463245,0.6420708368301392,65.35
11,0.6819709138929844,0.6450670625686645,63.449999999999996
12,0.647748843383789,0.6393142205238342,67.06
13,0.6698555046737195,0.6395549074172974,66.71000000000001
14,0.6554444846630096,0.6405081580638885,65.53
15,0.6502584167659282,0.6422348782539368,65.94
16,0.6581533926010131,0.6432343169689179,64.13499999999999
17,0.6469487723112106,0.6457995928764343,65.505
18,0.6653498839437961,0.649709494304657,63.71
19,0.6561724503934383,0.6622477314472198,61.040000000000006
20,0.6563775800764561,0.6518577730178833,62.68
21,0.6507808766245842,0.6436611242771149,65.63
22,0.6470070657968521,0.6399420141220092,65.735
23,0.6520874257206917,0.6442831392765045,65.075
24,0.6587297564387321,0.6505230848312378,63.23
25,0.6575611617267132,0.6423291990280151,65.975
26,0.6580138931155205,0.6457823520660401,65.315
27,0.6454025136888027,0.6439661588668824,65.58500000000001
28,0.6899612205386162,0.6431559432506562,65.42
29,0.6497466511070729,0.6498194408416748,65.845
30,0.6689923097193241,0.6493176073551178,63.595
31,0.646880319583416,0.6384817999362945,66.19500000000001
32,0.6517421990573407,0.6460613045692444,66.33
33,0.6474648846805096,0.643203436088562,65.89500000000001
34,0.6525976852476597,0.6448051243305206,65.485
35,0.6427834392488003,0.6458901833057403,64.14999999999999
36,0.6585467895805835,0.6478439085006714,65.33
37,0.6455510743439198,0.6441695709705353,65.10000000000001
38,0.668808953922987,0.6451117029190063,65.565
39,0.6444741550624371,0.6415558145523071,64.845
40,0.6465577318370342,0.6393022832393647,66.13
41,0.6450949870884418,0.6434977516174316,65.23
42,0.6453642377316952,0.6479312811851502,64.445
43,0.6537475409328938,0.6451634509086609,64.885
44,0.6459519471108913,0.6481055891513825,65.35
45,0.6540170099377632,0.6469357077598572,63.675000000000004
46,0.6450826346516609,0.6444782420635223,64.74
47,0.6481017712533474,0.6408195848941803,66.845
48,0.6443519362866879,0.6438934402942658,66.41
49,0.6608727017998696,0.6470897433280944,64.31
50,0.6437268141567707,0.6442552329540253,66.08000000000001
51,0.6531036308705807,0.6476581336975098,63.77
52,0.6448675543665886,0.6453591775894165,65.765
53,0.6470043769240379,0.6485543790817261,65.24
54,0.6607596523940563,0.6429582481384277,66.16499999999999
55,0.644810382759571,0.6424014326095581,66.17
56,0.645324962425232,0.6421837583065033,64.81
57,0.646904388821125,0.6460115933418273,66.145
58,0.6460871379375458,0.6461683925628662,65.95
59,0.6497780069708824,0.6413797002315521,66.38
60,0.6456226754128933,0.6429665724277497,64.775
