Epoch,Train Loss,Val Loss,Accuracy
1,278.7852125103712,61.95660869140625,49.86
2,19.202331648635866,4.0181846397399905,50.260000000000005
3,2.922851833862066,0.7996599806785584,49.86
4,1.1757719533026219,0.945258452129364,50.370000000000005
5,1.2273155532121658,0.7142934700965882,50.739999999999995
6,1.2617223703742027,0.7102320532798767,52.345
7,0.7800254051804543,0.8134357026100159,49.480000000000004
8,0.6891174121975899,0.6726675532341003,61.045
9,0.7513813666343689,0.6744662655830383,61.760000000000005
10,0.7032812279105186,0.6770444597244263,57.02
11,0.7306780349254608,0.6727253229141236,60.405
12,0.6845118975877762,0.6761089121818542,61.970000000000006
13,0.7092335368514061,0.6744329865455627,60.47
14,0.6764639336824417,0.6799918730735779,55.47
15,0.7187025112509727,0.6772439355850219,58.635000000000005
16,0.6809326810598373,0.6815444091796875,60.55500000000001
17,0.6794731574177743,0.6740326360702514,62.21
18,0.6965490985631942,0.6737249621391297,58.935
19,0.6797694923400879,0.6752576704025268,62.185
20,0.679796778190136,0.7290998457431793,50.849999999999994
21,0.677651919388771,0.671193327331543,59.445
22,0.6921313634514809,0.6746447637557983,58.325
23,0.6784178037285805,0.6730334321022033,59.555
24,0.6839777429938316,0.6753979724884033,59.294999999999995
25,0.7256974624752999,0.6740366377830506,62.129999999999995
26,0.6799180645108223,0.6758680387496948,61.955000000000005
27,0.6903781211614609,0.6699553404808044,60.84
28,0.6910553862929344,1.4610168832778931,49.94
29,0.6763761595249176,0.6723791186332703,62.595
30,0.6872596460342407,0.6724343982696533,62.64999999999999
31,0.6776587213754653,0.6784992557525634,61.105
32,0.6753677111387253,0.6743539884567261,61.58
33,0.6803295440793038,0.6772947777748108,61.12499999999999
34,0.6872682262420654,0.6714846628189087,62.41
35,0.6752383990049362,0.672499601650238,59.614999999999995
36,0.6844415878534317,0.6767210920333863,61.739999999999995
37,0.6768199980139732,0.6719855195999146,59.94500000000001
38,0.6760039282798767,0.671553900527954,59.22500000000001
39,0.675671959245205,0.6752442026138306,58.91499999999999
40,0.6818243922114372,0.6741520412445068,60.765
41,0.6749417856216431,0.679929700088501,56.615
42,0.6804113119125367,0.6754264625549317,61.7
43,0.6749704433441162,0.6742845710754395,60.62
44,0.6770956885218621,0.6732337144851684,61.73
45,0.6786089961290359,0.6754998712539673,60.38
46,0.6760138647913932,0.6754684118270874,62.075
47,0.6746157592892646,0.6714089097976684,59.555
48,0.6751409221410751,0.674545285320282,60.79
49,0.6808180472016334,0.6742986731529236,62.155
50,0.6808605667233467,0.6722908588409424,62.480000000000004
51,0.675521890771389,0.6739455488204956,61.925
52,0.6790724901914597,0.6722122169494629,58.34
53,0.6757393672347068,0.6766440208435058,58.24
54,0.6754645804882049,0.6734794738769532,62.395
55,0.6760898970603942,0.6782106874465942,60.575
56,0.6767035446047783,0.6739054604530335,62.305
57,0.6764954207062721,0.6708362154960632,61.980000000000004
58,0.6770555111408234,0.6706295210838318,61.870000000000005
59,0.6756585373163223,0.6737740259170533,62.63999999999999
60,0.6766118220090866,0.6739522192955018,60.540000000000006
