Epoch,Train Loss,Val Loss,Accuracy
1,0.5152885034233332,0.5029405400276185,75.545
2,0.4986143065243959,0.49362439703941347,76.13499999999999
3,0.4959264299035072,0.4956974795818329,75.945
4,0.49749631202816963,0.5019234289646148,75.175
5,0.49287954680323603,0.48759073123931884,76.35499999999999
6,0.4940284413218498,0.49453112788200376,76.05499999999999
7,0.49295172494649886,0.49034002618789674,76.405
8,0.4941423357754946,0.4959445783138275,75.675
9,0.49360596984028815,0.4962170114994049,75.84
10,0.49402603370547293,0.49216376266479495,76.36
11,0.49458481998443604,0.4968821396827698,75.565
12,0.4940380638718605,0.4952672863006592,76.06
13,0.4923701705515385,0.49088462290763857,76.535
14,0.4965401059806347,0.488833109998703,76.33
15,0.492857628172636,0.5014681114673615,76.17
16,0.4922414203763008,0.4917141983985901,75.97500000000001
17,0.49192908556461334,0.49681225624084474,75.71
18,0.494351036208868,0.49335468869209287,75.9
19,0.4933473105669022,0.4935874605178833,75.82
20,0.49174565514326096,0.4861060534954071,76.73
21,0.4942814921975136,0.4874454022884369,76.605
22,0.4917886866688728,0.4929752425670624,76.14
23,0.4936087143957615,0.48964463953971865,76.68
24,0.4914425763905048,0.488392573928833,76.285
25,0.49200318146944044,0.4956398927688599,76.03
26,0.49437698553800585,0.4985220266342163,75.72
27,0.49263554995059966,0.49322045068740844,75.79
28,0.49427870325446127,0.49120623874664304,76.425
29,0.493700248837471,0.4976172760486603,76.015
30,0.4935643045246601,0.4919545346260071,76.425
31,0.494897599619627,0.4963387460708618,75.935
32,0.49315550223588944,0.4905826164245605,76.55
33,0.49256370764374735,0.4909746440410614,76.21
34,0.49206620442867277,0.4922912070274353,76.25999999999999
35,0.4939632595062256,0.4956474343299866,75.98
36,0.4940111603438854,0.49856024174690244,75.86500000000001
37,0.49424177752137183,0.4887447452545166,76.185
38,0.4929597461998463,0.49605183725357055,75.92999999999999
39,0.49386555317640307,0.49362192521095277,75.84
40,0.49246571025252345,0.4875047661304474,76.225
41,0.4932287999689579,0.4922009247779846,76.165
42,0.49495628545880316,0.4914657078742981,76.13
43,0.4947760723054409,0.48442637705802916,76.545
44,0.49278505231142045,0.49083018407821655,76.155
45,0.4944370855987072,0.49781815481185915,75.53
46,0.4944514069318771,0.49485807037353513,76.065
47,0.48947049947977067,0.49212117023468016,76.25
48,0.4932061778485775,0.48634372215270993,76.625
49,0.49623568027615544,0.48483425211906434,76.665
50,0.4918831918656826,0.49339690809249875,76.165
51,0.4937377804577351,0.49227698307037354,76.035
52,0.4940714483499527,0.4900018937587738,76.13
53,0.4909973979234695,0.49602642631530763,75.785
54,0.4939270309686661,0.4917646230697632,76.175
55,0.4945254267454147,0.49251297397613525,76.01
56,0.49226585415005686,0.4909196479797363,76.415
57,0.4931540317416191,0.49246241145133973,76.01
58,0.4949570824503899,0.48922518486976624,76.17
59,0.49401930961608886,0.49503174223899843,75.79
60,0.492776073038578,0.49261479148864745,75.84
