Epoch,Train Loss,Val Loss,Accuracy
1,93.40416856116056,19.774816445922852,49.59
2,12.758133292120695,15.4563917137146,49.805
3,2.3787163426995277,0.7073475357055664,52.405
4,1.813533075106144,0.899353121471405,50.42
5,1.0051900200903416,0.674894291973114,60.22
6,1.2576931879520417,0.6482743729591369,64.64999999999999
7,0.8464510448932647,0.6516967951774597,65.485
8,0.7628158018112182,0.6498611961364746,62.94
9,0.6540709379136562,0.6443951284408569,66.215
10,0.6823919655263424,0.6509389398097992,64.705
11,0.6801575882613659,0.6465900594711304,65.28
12,0.6680064663529396,0.6412146434783935,66.25
13,0.6466198454141617,0.6463837159156799,66.105
14,0.6825980130195618,0.6406641229629516,66.53999999999999
15,0.6458585964262485,0.6445598471164703,65.06
16,0.6485418088197709,0.6440255045890808,65.135
17,0.6458464697182178,0.6472589653968811,66.32000000000001
18,0.6768647814750671,0.6455054834842682,63.834999999999994
19,0.6453685188233852,0.6508095486164093,62.68
20,0.6516968864142895,0.6552616653442382,64.86
21,0.6500408422112465,0.6435813706874848,66.345
22,0.651306530225277,0.6450792757034302,64.49000000000001
23,0.6553873752951622,0.6418960009098053,65.82000000000001
24,0.6456171183943749,0.6418546715259552,66.08500000000001
25,0.6545520444273949,0.6430409461021424,65.705
26,0.6423190569043159,0.6465422578811646,65.35
27,0.6493680565953255,0.6414094197750092,66.805
28,0.6462850371181965,0.6428276583194733,66.655
29,0.6442828724741936,0.6453963752269745,65.44
30,0.6465335561275483,0.6454647057533264,66.175
31,0.6467929764688015,0.6421437729835511,64.725
32,0.6461928571403026,0.6427081562042236,65.96499999999999
33,0.6453320611298085,0.6481297340393066,65.515
34,0.647829462569952,0.6449619406223297,63.71
35,0.6465301891386509,0.6442970443248749,64.87
36,0.6551538554191589,0.6465891045093536,64.925
37,0.6435082003116608,0.6456694211483002,66.36
38,0.6447143345296383,0.6433562039375306,65.095
39,0.6446074160039424,0.642797163772583,66.015
40,0.647791058152914,0.6416000121116638,65.69500000000001
41,0.6462613968789578,0.6430160577774048,65.77499999999999
42,0.6435248048305512,0.6440821489810944,65.955
43,0.6483974364101887,0.6456131149291993,65.385
44,0.6493565704882145,0.6464067499160766,66.55499999999999
45,0.6452460822999477,0.6465848332405091,64.86
46,0.6467346408426762,0.6505065773010253,65.385
47,0.6461577701628208,0.6423867107868194,65.345
48,0.646072997546196,0.6442513980388641,66.245
49,0.6470696822404861,0.6373309594631195,65.62
50,0.6464060113251209,0.6486605893135071,65.305
51,0.6476543796539307,0.6403652284145355,65.79
52,0.6442893689453602,0.642803241443634,65.95
53,0.6469960083186627,0.6397355089664459,66.215
54,0.6440744884431362,0.6433559243679047,65.25999999999999
55,0.646959321475029,0.646840792798996,65.59
56,0.6460219022631645,0.6490511522769928,63.144999999999996
57,0.6495209062337876,0.6642326171398163,62.625
58,0.6442020381212235,0.6422817366600037,65.71000000000001
59,0.6465860915660858,0.6419189214706421,66.325
60,0.6457768233776092,0.6421811849117279,66.015
