Epoch,Train Loss,Val Loss,Accuracy
1,0.5856175081849099,0.5641492293834687,70.78999999999999
2,0.5660837532699108,0.5564608361721038,71.77
3,0.5589304636120797,0.5497625844478607,72.355
4,0.5527933507025242,0.552971548986435,71.495
5,0.5524094625592232,0.5444108357429505,72.53
6,0.5500857738435269,0.5490711742401123,71.91
7,0.5476628719806671,0.5426752882957459,72.405
8,0.5460823556780815,0.5983760575294494,68.795
9,0.5467786457419396,0.5385978175640106,72.81
10,0.5442566831767559,0.5506094055175781,72.42
11,0.5435132093310356,0.5659189117431641,70.85000000000001
12,0.543581788367033,0.5388743189811707,72.84
13,0.5419109551787377,0.5438847296714783,72.32
14,0.5441646718859673,0.5479511178970337,72.225
15,0.5408758860588073,0.5400736248970032,72.505
16,0.5434919826447964,0.5472790096759796,72.24000000000001
17,0.5415165575742722,0.5364348817825317,73.18
18,0.5396205833852291,0.5434528077602386,72.27
19,0.5390997690021991,0.5405242419719696,72.71
20,0.5371846642255783,0.530312446641922,73.35000000000001
21,0.5385872411668301,0.5406366776466369,72.33000000000001
22,0.537039481407404,0.5320365500926971,73.37
23,0.5357155766606331,0.5404494064807892,72.665
24,0.5380845560848713,0.5530903893470764,71.495
25,0.5391689419627189,0.5318719954013824,73.53
26,0.5380716399013996,0.5410958815097808,72.925
27,0.5379061852514744,0.5425485167980194,72.355
28,0.5369951713681221,0.5419684878826141,72.705
29,0.5380831705868244,0.5341509029388428,73.0
30,0.5378560850322247,0.5382147010326386,72.42
31,0.5375271427154541,0.5359099611759186,73.115
32,0.5369794753670692,0.5405198069572449,72.82
33,0.5358369862526655,0.5430908266067505,72.53
34,0.5345767706811428,0.5331916046619415,72.61
35,0.5348449207305909,0.5334452907085419,72.875
36,0.5336134984076023,0.5363996867656707,72.94
37,0.5327310245811939,0.5352297178268433,72.845
38,0.5345915377736091,0.5308932988643646,73.05
39,0.5332809594303369,0.5299327508449554,73.3
40,0.5344459260225296,0.5290151976585388,73.045
41,0.5328249055683613,0.5310770583629608,73.015
42,0.5300891387522221,0.528371408367157,73.685
43,0.532014359664917,0.537219814157486,72.75
44,0.5318447179973126,0.540307177734375,72.55
45,0.5342479308307171,0.5320340355873108,73.2
46,0.5363812132537364,0.5329356822490692,73.17
47,0.5321085622549057,0.5333808095455169,73.205
48,0.5335433500289917,0.5287900525093079,73.08
49,0.532016104233265,0.5386168856143951,72.65
50,0.5323180903911591,0.5349386608600617,72.795
51,0.5317485679984093,0.5264872331619262,73.26
52,0.5316545152306557,0.5274911991596222,73.33
53,0.5313769872188568,0.5388972864151002,72.44500000000001
54,0.530483447265625,0.529386981678009,73.295
55,0.5309082358539104,0.542401697587967,72.185
56,0.5307387122750282,0.5339841223239898,73.04
57,0.5315153130292892,0.5343731854438781,73.24000000000001
58,0.5311048754215241,0.5287931895256043,73.4
59,0.5316720245301724,0.5405295146465301,72.925
60,0.5320174047768116,0.5287640801429748,73.3
