Epoch,Train Loss,Val Loss,Accuracy
1,0.6918417967736721,0.6764991258621216,57.21000000000001
2,0.6662544520616531,0.6594950168609619,60.050000000000004
3,0.6619409522533417,0.654295669746399,61.17
4,0.6577759418606758,0.6673671778678893,58.225
5,0.655516201710701,0.6585354764938355,60.265
6,0.6541892172813416,0.6510346380233765,61.41
7,0.6515692690312862,0.6477717046737671,62.035
8,0.6479840280890464,0.6480497856616974,61.62
9,0.646685372877121,0.646702227973938,61.705
10,0.6452635320544243,0.6497979257583618,61.529999999999994
11,0.6446748348295689,0.6426789176940918,62.4
12,0.6446109638988972,0.6404601539611816,62.485
13,0.6418352639615535,0.6419266199111938,62.43
14,0.6421635492742062,0.6354902068614959,63.005
15,0.640968183350563,0.6381169418811798,62.925
16,0.638692916560173,0.6339773085594177,63.739999999999995
17,0.63887386906147,0.6408003278255463,62.845
18,0.639171954625845,0.6368288709640503,63.029999999999994
19,0.6371384195446969,0.6385518366336822,62.905
20,0.6370711321771145,0.6359576069831848,62.9
21,0.6375900255799294,0.633740522480011,63.695
22,0.6367935914456845,0.631161466884613,63.71
23,0.6359292833387852,0.6377486121654511,63.04
24,0.6345208551585674,0.6361589897632599,63.01
25,0.6358003945171833,0.6367865790367127,62.785000000000004
26,0.6338303942859173,0.6305705692768097,63.38
27,0.6330761807739734,0.6347236984729767,63.31
28,0.6334368935465813,0.6331911967754364,63.144999999999996
29,0.6330945422530174,0.6292457226276398,63.735
30,0.6327816595554352,0.6290243689060211,64.05499999999999
31,0.6315796402215957,0.6371131457328797,62.99
32,0.6316500171601772,0.6330993847846985,63.105
33,0.632221610981226,0.634392117023468,62.805
34,0.6318598802387715,0.6327829351902008,62.99
35,0.6329417198121547,0.6328542449951172,63.21
36,0.6308503951728344,0.6324345120429993,63.33
37,0.6303490332305431,0.6347550102710724,62.96000000000001
38,0.6290879124939441,0.6257316116809845,64.49000000000001
39,0.6301188159525395,0.6354684237480164,63.754999999999995
40,0.6283049888134002,0.6316256009578705,63.834999999999994
41,0.6294047403812408,0.6239052031993866,64.11
42,0.629023846065998,0.6315234322547912,63.7
43,0.6284546919822693,0.6261632031440735,64.56
44,0.627204184705019,0.6252547249794006,64.18
45,0.6267854042708874,0.6266076370239257,64.14
46,0.6286433268606663,0.6237909610748291,64.52
47,0.6284457374155521,0.6263204614162445,64.385
48,0.6271205054044724,0.6271204137325287,64.14999999999999
49,0.6260335002005101,0.6263143525123597,64.265
50,0.6265555637061596,0.6216520133495331,64.61
51,0.6270553586363793,0.6264192166328431,64.14
52,0.6237958158254624,0.6245712369441986,64.73
53,0.6252443791747093,0.6223904935836791,64.735
54,0.6249502471029759,0.627730270910263,64.13
55,0.625327633023262,0.6304858733177185,64.01
56,0.6246990453541279,0.6280823079109192,63.934999999999995
57,0.6263503612816333,0.6263807812690735,64.42
58,0.6244906208515167,0.6242686799049377,64.265
59,0.6252814249515534,0.6251796427726746,64.45
60,0.6240966538786888,0.6230180389881134,64.845
