Epoch,Train Loss,Val Loss,Accuracy
1,0.6781982169866562,0.6640545307159423,59.675
2,0.6630235777854919,0.6599162885665893,60.150000000000006
3,0.6605771113395691,0.6658229998588562,58.614999999999995
4,0.6576399822890758,0.6521230862617493,61.114999999999995
5,0.6547159020364285,0.6562456121444702,60.504999999999995
6,0.6526993718862534,0.6492434579849243,61.645
7,0.6516704391896725,0.6468551442146301,61.995
8,0.6494835634469986,0.6463450558662415,62.195
9,0.6469410298764706,0.6415929562568664,62.89
10,0.6439416494250297,0.6477967779636383,62.044999999999995
11,0.6416688995301724,0.6409036008834839,62.955000000000005
12,0.6392802008450031,0.6440432370185852,62.595
13,0.6395971793055535,0.6400587980747223,62.57
14,0.6371058597505093,0.6349135493278504,63.585
15,0.6370536262333393,0.6319444656372071,63.71
16,0.6345584049582481,0.6299726199150085,64.375
17,0.6341577847778798,0.6331844470500946,63.465
18,0.6318438411176205,0.6307001359939575,63.93
19,0.6318688872814179,0.6408175173282623,62.529999999999994
20,0.63035347661376,0.6343724943161011,63.415
21,0.6304014853715897,0.638387524652481,63.13999999999999
22,0.6277651248633862,0.6320754738807678,63.9
23,0.6283169223070144,0.6242154644012451,64.35
24,0.6291316743910312,0.622428225851059,64.75
25,0.6259549310147763,0.6245712655067444,64.715
26,0.6251837066471577,0.6274653441905975,64.275
27,0.6238209966301917,0.6330518139362336,63.705
28,0.6217470943331719,0.6196888674259186,65.015
29,0.6240278319060802,0.6201933464050293,65.10000000000001
30,0.6227123115420341,0.6198142292022705,65.485
31,0.6228067968189717,0.6184711151123047,65.315
32,0.6231762365758419,0.6208282986640931,65.33
33,0.622156737935543,0.6207704285621644,64.795
34,0.6204684574365615,0.6350183738231658,63.585
35,0.6214846212327481,0.6175388439655304,65.57
36,0.6219826411724091,0.620894502210617,64.86
37,0.6193663010418415,0.6210482962608337,65.245
38,0.6213531075239181,0.6192279136657715,64.75
39,0.6191311708331108,0.6197751439094543,65.015
40,0.6186975339472294,0.6211363754749298,64.845
41,0.6195012301206588,0.6134845766067505,65.675
42,0.6185723683416844,0.6140058964252472,65.745
43,0.6192121516227722,0.6280951882362366,64.145
44,0.6156085653364658,0.6214248730182648,64.75
45,0.6171631577551365,0.6198145080089569,65.185
46,0.6166140066027641,0.6196985470294952,65.005
47,0.616359421557188,0.6116765846252441,65.89500000000001
48,0.616950720924139,0.6108047662258148,66.19
49,0.615902190297842,0.6126164210319519,65.95
50,0.6172733850836754,0.618901737833023,65.72
51,0.6170782205581665,0.6121160437107086,65.495
52,0.6154204060196876,0.6176645320892334,64.885
53,0.6155150943934917,0.6285499238491058,63.81
54,0.6177598748505115,0.6115169919967651,65.77499999999999
55,0.615393437641859,0.6107558934688568,65.995
56,0.6144967990398407,0.6239724954605103,64.265
57,0.6153270142197609,0.6142538592338562,65.46
58,0.615688046848774,0.6165069338321686,65.49000000000001
59,0.6136560458779335,0.6151966010570526,65.60000000000001
60,0.613951154756546,0.6112068940639496,66.005
